Index,feature name
13107,LPAR5
13108,ACRBP
13109,ING4
13110,ZNF384
13111,PIANP
13112,COPS7A
13113,RP4-761J14.10
13114,MLF2
13115,PTMS
13116,LAG3
13117,CD4
13118,GPR162
13119,GNB3
13120,CDCA3
13121,USP5
13122,TPI1
13123,SPSB2
13124,LRRC23
13125,ENO2
13126,ATN1
13127,C12orf57
13128,U47924.31
13129,PTPN6
13130,EMG1
13131,U47924.27
13132,PHB2
13133,LPCAT3
13134,U47924.30
13135,C1S
13136,C1R
13137,C1RL
13138,C1RL-AS1
13139,RBP5
13140,RP11-273B20.1
13141,CLSTN3
13142,PEX5
13143,CD163L1
13144,CD163
13145,GDF3
13146,CLEC4C
13147,NANOGNB
13148,NANOG
13149,SLC2A14
13150,SLC2A3
13151,FOXJ2
13152,C3AR1
13153,NECAP1
13154,CLEC4A
13155,FAM66C
13156,FAM90A1
13157,RP11-266K4.9
13158,LINC00937
13159,RP11-90D4.3
13160,CLEC4D
13161,CLEC4E
13162,AICDA
13163,MFAP5
13164,RIMKLB
13165,RP11-20D14.6
13166,A2ML1
13167,PHC1
13168,M6PR
13169,KLRG1
13170,A2M-AS1
13171,A2M
13172,PZP
13173,LINC00987
13174,RP11-118B22.4
13175,RP13-735L24.1
13176,KLRB1
13177,CLEC2D
13178,CLECL1
13179,CD69
13180,KLRF1
13181,CLEC2B
13182,RP11-290C10.1
13183,KLRF2
13184,CLEC2A
13185,AC091814.2
13186,CLEC12A
13187,CLEC1B
13188,CLEC12B
13189,RP11-133L14.5
13190,CLEC9A
13191,CLEC1A
13192,CLEC7A
13193,OLR1
13194,TMEM52B
13195,GABARAPL1
13196,KLRD1
13197,RP11-277P12.20
13198,KLRK1
13199,KLRC4
13200,KLRC3
13201,KLRC2
13202,KLRC1
13203,EIF2S3L
13204,RP11-291B21.2
13205,MAGOHB
13206,STYK1
13207,YBX3
13208,PRR4
13209,TAS2R10
13210,TAS2R14
13211,TAS2R31
13212,TAS2R30
13213,RP11-434C1.1
13214,ETV6
13215,BCL2L14
13216,LRP6
13217,MANSC1
13218,LOH12CR2
13219,LOH12CR1
13220,DUSP16
13221,CREBL2
13222,GPR19
13223,CDKN1B
13224,APOLD1
13225,DDX47
13226,GPRC5A
13227,RP11-392P7.6
13228,GPRC5D
13229,HEBP1
13230,KIAA1467
13231,GSG1
13232,EMP1
13233,GRIN2B
13234,ATF7IP
13235,PLBD1
13236,RP11-695J4.2
13237,GUCY2C
13238,RP11-174G6.1
13239,HIST4H4
13240,H2AFJ
13241,WBP11
13242,C12orf60
13243,SMCO3
13244,ART4
13245,MGP
13246,ERP27
13247,ARHGDIB
13248,PDE6H
13249,RP11-508P1.2
13250,RERG
13251,RERG-AS1
13252,PTPRO
13253,EPS8
13254,RP11-6B19.1
13255,STRAP
13256,DERA
13257,MGST1
13258,LMO3
13259,RERGL
13260,PIK3C2G
13261,PLEKHA5
13262,AEBP2
13263,PDE3A
13264,SLCO1C1
13265,IAPP
13266,PYROXD1
13267,RECQL
13268,GOLT1B
13269,C12orf39
13270,LDHB
13271,RP11-59N23.1
13272,KCNJ8
13273,ABCC9
13274,CMAS
13275,ST8SIA1
13276,C2CD5
13277,RP11-268P4.4
13278,ETNK1
13279,SOX5
13280,RP11-444D3.1
13281,BCAT1
13282,RP11-662I13.2
13283,C12orf77
13284,LRMP
13285,CASC1
13286,LYRM5
13287,KRAS
13288,IFLTD1
13289,RASSF8-AS1
13290,RASSF8
13291,BHLHE41
13292,SSPN
13293,RP11-283G6.3
13294,RP11-283G6.5
13295,RP11-612B6.2
13296,ITPR2
13297,ASUN
13298,FGFR1OP2
13299,RP11-421F16.3
13300,TM7SF3
13301,MED21
13302,STK38L
13303,ARNTL2
13304,SMCO2
13305,PPFIBP1
13306,RP11-709A23.1
13307,REP15
13308,MRPS35
13309,RP11-860B13.1
13310,KLHL42
13311,PTHLH
13312,CCDC91
13313,RP11-967K21.1
13314,RP11-946L16.1
13315,FAR2
13316,RP11-996F15.2
13317,ERGIC2
13318,OVCH1-AS1
13319,TMTC1
13320,IPO8
13321,CAPRIN2
13322,RP11-77I22.2
13323,LINC00941
13324,TSPAN11
13325,DDX11-AS1
13326,DDX11
13327,FAM60A
13328,AC024940.1
13329,DENND5B
13330,DENND5B-AS1
13331,METTL20
13332,AMN1
13333,H3F3C
13334,KIAA1551
13335,BICD1
13336,FGD4
13337,DNM1L
13338,YARS2
13339,PKP2
13340,ALG10
13341,ALG10B
13342,CPNE8
13343,RP11-396F22.1
13344,KIF21A
13345,ABCD2
13346,SLC2A13
13347,LRRK2
13348,MUC19
13349,CNTN1
13350,PDZRN4
13351,RP11-630C16.2
13352,GXYLT1
13353,YAF2
13354,PPHLN1
13355,ZCRB1
13356,PRICKLE1
13357,RP11-328C8.4
13358,RP11-547C5.2
13359,RP11-350F4.2
13360,PUS7L
13361,IRAK4
13362,TWF1
13363,TMEM117
13364,NELL2
13365,DBX2
13366,ANO6
13367,LINC00938
13368,ARID2
13369,SCAF11
13370,SLC38A1
13371,SLC38A2
13372,RP11-474P2.2
13373,RP11-96H19.1
13374,RP11-474P2.4
13375,RP11-446N19.1
13376,SLC38A4
13377,AMIGO2
13378,PCED1B
13379,RP11-493L12.4
13380,RPAP3
13381,RP1-197B17.3
13382,ENDOU
13383,RAPGEF3
13384,SLC48A1
13385,HDAC7
13386,AC004466.1
13387,VDR
13388,TMEM106C
13389,COL2A1
13390,SENP1
13391,PFKM
13392,ASB8
13393,C12orf68
13394,DKFZP779L1853
13395,ZNF641
13396,C12orf54
13397,OR8S1
13398,KANSL2
13399,CCNT1
13400,ADCY6
13401,RP11-579D7.2
13402,RP11-579D7.4
13403,CACNB3
13404,DDX23
13405,RND1
13406,RP11-302B13.5
13407,CCDC65
13408,FKBP11
13409,ARF3
13410,WNT10B
13411,DDN
13412,RP11-386G11.5
13413,PRKAG1
13414,KMT2D
13415,RHEBL1
13416,DHH
13417,RP11-386G11.8
13418,LMBR1L
13419,RP11-386G11.10
13420,TUBA1B
13421,TUBA1A
13422,TUBA1C
13423,RP11-161H23.5
13424,PRPH
13425,TROAP
13426,C1QL4
13427,DNAJC22
13428,SPATS2
13429,KCNH3
13430,MCRS1
13431,PRPF40B
13432,FAM186B
13433,FMNL3
13434,TMBIM6
13435,NCKAP5L
13436,BCDIN3D-AS1
13437,BCDIN3D
13438,FAIM2
13439,RP11-469H8.6
13440,AQP5
13441,RACGAP1
13442,ASIC1
13443,SMARCD1
13444,GPD1
13445,COX14
13446,CERS5
13447,LIMA1
13448,LARP4
13449,DIP2B
13450,ATF1
13451,TMPRSS12
13452,METTL7A
13453,SLC11A2
13454,LETMD1
13455,CSRNP2
13456,TFCP2
13457,POU6F1
13458,DAZAP2
13459,SMAGP
13460,BIN2
13461,GALNT6
13462,SLC4A8
13463,SCN8A
13464,RP11-923I11.6
13465,ACVRL1
13466,ACVR1B
13467,GRASP
13468,NR4A1
13469,RP11-1100L3.8
13470,C12orf44
13471,RP11-1100L3.7
13472,KRT80
13473,LINC00592
13474,KRT7
13475,KRT86
13476,KRT81
13477,KRT75
13478,KRT6B
13479,KRT6C
13480,KRT6A
13481,KRT5
13482,KRT71
13483,KRT72
13484,KRT2
13485,KRT1
13486,KRT77
13487,KRT3
13488,KRT79
13489,KRT78
13490,KRT8
13491,KRT18
13492,EIF4B
13493,RP11-983P16.4
13494,TENC1
13495,SPRYD3
13496,IGFBP6
13497,SOAT2
13498,CSAD
13499,ZNF740
13500,ITGB7
13501,RARG
13502,MFSD5
13503,ESPL1
13504,PFDN5
13505,RP11-680A11.5
13506,C12orf10
13507,AAAS
13508,SP1
13509,PRR13
13510,PCBP2
13511,MAP3K12
13512,RP11-793H13.11
13513,TARBP2
13514,RP11-793H13.10
13515,ATF7
13516,RP11-793H13.3
13517,ATP5G2
13518,CALCOCO1
13519,HOXC13-AS
13520,HOXC13
13521,HOTAIR
13522,HOXC11
13523,HOXC-AS3
13524,HOXC10
13525,HOXC6
13526,HOXC-AS2
13527,HOXC9
13528,HOXC-AS1
13529,HOXC8
13530,AC012531.25
13531,HOXC5
13532,HOXC4.1
13533,RP11-834C11.3
13534,RP11-834C11.6
13535,RP11-834C11.4
13536,RP11-834C11.11
13537,RP11-834C11.8
13538,SMUG1
13539,CBX5
13540,RP11-968A15.2
13541,HNRNPA1
13542,NFE2
13543,COPZ1
13544,RP11-753H16.3
13545,RP11-753H16.5
13546,GPR84
13547,ZNF385A
13548,ITGA5
13549,LINC01154
13550,GTSF1
13551,NCKAP1L
13552,PDE1B
13553,PPP1R1A
13554,DCD
13555,MUCL1
13556,TESPA1
13557,RP11-644F5.16
13558,ITGA7
13559,RP11-644F5.10
13560,BLOC1S1
13561,RDH5
13562,CD63
13563,RP11-644F5.11
13564,GDF11
13565,SARNP
13566,RP11-762I7.5
13567,ORMDL2
13568,DNAJC14
13569,MMP19
13570,WIBG
13571,DGKA
13572,PMEL
13573,CDK2
13574,RAB5B
13575,SUOX
13576,IKZF4
13577,RPS26
13578,ERBB3
13579,PA2G4
13580,RP11-603J24.17
13581,RPL41
13582,ZC3H10
13583,ESYT1
13584,MYL6B
13585,MYL6
13586,SMARCC2
13587,RNF41
13588,NABP2
13589,SLC39A5
13590,ANKRD52
13591,COQ10A
13592,CS
13593,RP11-977G19.11
13594,RP11-977G19.12
13595,CNPY2
13596,PAN2
13597,IL23A
13598,STAT2
13599,APOF
13600,TIMELESS
13601,MIP
13602,SPRYD4
13603,GLS2
13604,RBMS2
13605,BAZ2A
13606,ATP5B
13607,PTGES3
13608,NACA
13609,PRIM1
13610,HSD17B6
13611,SDR9C7
13612,RDH16
13613,GPR182
13614,ZBTB39
13615,MYO1A
13616,TMEM194A
13617,NAB2
13618,STAT6
13619,LRP1
13620,NXPH4
13621,SHMT2
13622,NDUFA4L2
13623,STAC3
13624,R3HDM2
13625,RP11-756H6.1
13626,GLI1
13627,ARHGAP9
13628,MARS
13629,DDIT3
13630,MBD6
13631,DCTN2
13632,KIF5A
13633,PIP4K2C
13634,DTX3
13635,ARHGEF25
13636,SLC26A10
13637,B4GALNT1
13638,OS9
13639,RP11-571M6.7
13640,AGAP2
13641,AGAP2-AS1
13642,TSPAN31
13643,CDK4
13644,MARCH9
13645,CYP27B1
13646,METTL1
13647,METTL21B
13648,TSFM
13649,AVIL
13650,RP11-571M6.17
13651,RP11-571M6.18
13652,CTDSP2
13653,RP11-620J15.2
13654,RP11-620J15.3
13655,XRCC6BP1
13656,RP11-362K2.2
13657,LRIG3
13658,RP11-150C16.1
13659,SLC16A7
13660,RP11-316A16.1
13661,FAM19A2
13662,USP15
13663,MON2
13664,C12orf61
13665,RP11-631N16.2
13666,PPM1H
13667,AVPR1A
13668,DPY19L2
13669,RP11-415I12.3
13670,TMEM5
13671,SRGAP1
13672,RP11-196H14.3
13673,C12orf66
13674,C12orf56
13675,XPOT
13676,TBK1
13677,RASSF3
13678,RP11-338E21.3
13679,GNS
13680,TBC1D30
13681,WIF1
13682,LEMD3
13683,MSRB3
13684,RP11-230G5.2
13685,RP11-221N13.3
13686,HMGA2
13687,RP11-366L20.2
13688,LLPH
13689,TMBIM4.1
13690,IRAK3
13691,HELB
13692,GRIP1
13693,CAND1
13694,RP11-542B15.1
13695,DYRK2
13696,IFNG-AS1
13697,IFNG
13698,IL26
13699,IL22
13700,MDM1
13701,RP11-81H14.2
13702,RAP1B
13703,RP11-637A17.2
13704,NUP107
13705,SLC35E3
13706,AC124890.1
13707,MDM2
13708,RP11-611O2.1
13709,RP11-611O2.5
13710,CPM
13711,CPSF6
13712,LYZ
13713,RP11-1143G9.4
13714,YEATS4
13715,FRS2
13716,CCT2
13717,BEST3
13718,RP11-588G21.2
13719,RAB3IP
13720,MYRFL
13721,RP11-611E13.2
13722,RP11-320P7.1
13723,CNOT2
13724,KCNMB4
13725,PTPRB
13726,PTPRR
13727,TSPAN8
13728,LGR5
13729,ZFC3H1
13730,THAP2
13731,TMEM19
13732,RAB21
13733,RP11-2H8.2
13734,TBC1D15
13735,TRHDE
13736,ATXN7L3B
13737,RP11-56G10.2
13738,KCNC2
13739,CAPS2
13740,GLIPR1L1
13741,GLIPR1L2
13742,GLIPR1
13743,RP11-585P4.5
13744,KRR1
13745,PHLDA1
13746,RP11-290L1.3
13747,NAP1L1
13748,BBS10
13749,OSBPL8
13750,RP11-20E24.1
13751,ZDHHC17
13752,CSRP2
13753,E2F7
13754,RP1-34H18.1
13755,RP11-781A6.1
13756,NAV3
13757,SYT1
13758,RP1-78O14.1
13759,PAWR
13760,PPP1R12A
13761,RP11-84G21.1
13762,OTOGL
13763,LIN7A
13764,ACSS3
13765,PPFIA2
13766,RP11-362A1.1
13767,CCDC59
13768,METTL25
13769,RP11-263K4.5
13770,RP11-263K4.3
13771,TMTC2
13772,SLC6A15
13773,TSPAN19
13774,LRRIQ1
13775,ALX1
13776,RASSF9
13777,NTS
13778,MGAT4C
13779,C12orf50
13780,C12orf29
13781,CEP290
13782,TMTC3
13783,KITLG
13784,DUSP6
13785,POC1B
13786,RP11-734K2.4
13787,RP11-981P6.1
13788,ATP2B1
13789,LINC00936
13790,RP11-567C2.1
13791,LINC00615
13792,EPYC
13793,KERA
13794,LUM
13795,DCN
13796,RP11-121E16.1
13797,C12orf79
13798,BTG1
13799,RP11-796E2.4
13800,CLLU1OS
13801,CLLU1
13802,RP11-693J15.5
13803,PLEKHG7
13804,EEA1
13805,RP11-511B23.2
13806,RP11-486A14.2
13807,NUDT4
13808,UBE2N
13809,MRPL42
13810,SOCS2
13811,CRADD
13812,RP11-887P2.5
13813,PLXNC1
13814,RP11-1105G2.3
13815,CCDC41
13816,TMCC3
13817,NDUFA12
13818,NR2C1
13819,FGD6
13820,VEZT
13821,METAP2
13822,USP44
13823,NTN4
13824,SNRPF
13825,CCDC38
13826,AMDHD1
13827,HAL
13828,RP11-256L6.3
13829,LTA4H
13830,RP11-256L6.2
13831,ELK3
13832,RP11-394J1.2
13833,CDK17
13834,C12orf55
13835,NEDD1
13836,RP11-181C3.1
13837,TMPO-AS1
13838,TMPO
13839,SLC25A3
13840,IKBIP
13841,APAF1
13842,ANKS1B
13843,UHRF1BP1L
13844,ACTR6
13845,DEPDC4
13846,SCYL2
13847,GAS2L3
13848,ANO4
13849,UTP20
13850,ARL1
13851,MYBPC1
13852,CHPT1
13853,SYCP3
13854,GNPTAB
13855,DRAM1
13856,RP11-554E23.2
13857,CCDC53
13858,RP11-554E23.4
13859,NUP37
13860,PARPBP
13861,PMCH
13862,IGF1
13863,C12orf42
13864,STAB2
13865,RP11-341G23.4
13866,NT5DC3
13867,HSP90B1
13868,C12orf73
13869,TDG
13870,GLT8D2
13871,HCFC2
13872,NFYB
13873,TXNRD1
13874,EID3
13875,CHST11
13876,SLC41A2
13877,C12orf45
13878,ALDH1L2
13879,KIAA1033
13880,APPL2
13881,C12orf75
13882,NUAK1
13883,CKAP4
13884,TCP11L2
13885,POLR3B
13886,RFX4
13887,RIC8B
13888,RP11-412D9.4
13889,C12orf23
13890,MTERFD3
13891,CRY1
13892,RP11-797M17.1
13893,BTBD11
13894,PWP1
13895,PRDM4
13896,RP11-864J10.4
13897,ASCL4
13898,WSCD2
13899,CMKLR1
13900,FICD
13901,SART3
13902,ISCU
13903,TMEM119
13904,SELPLG
13905,CORO1C
13906,SNORA40.1
13907,SSH1
13908,USP30
13909,USP30-AS1
13910,ALKBH2
13911,UNG
13912,ACACB
13913,FOXN4
13914,MYO1H
13915,RP11-256L11.3
13916,KCTD10
13917,UBE3B
13918,MMAB
13919,MVK
13920,FAM222A
13921,TRPV4
13922,GLTP
13923,TCHP
13924,GIT2
13925,ANKRD13A
13926,C12orf76
13927,IFT81
13928,ATP2A2
13929,ANAPC7
13930,ARPC3
13931,GPN3
13932,FAM216A
13933,VPS29
13934,RAD9B
13935,PPTC7
13936,TCTN1
13937,HVCN1
13938,PPP1CC
13939,MYL2
13940,RP1-46F2.3
13941,FAM109A
13942,RP3-473L9.4
13943,SH2B3
13944,ATXN2
13945,RP11-686G8.2
13946,BRAP
13947,ACAD10
13948,ALDH2
13949,MAPKAPK5-AS1
13950,MAPKAPK5
13951,RP3-462E2.5
13952,TMEM116
13953,ERP29
13954,NAA25
13955,RP1-267L14.3
13956,TRAFD1
13957,HECTD4
13958,RPL6
13959,PTPN11
13960,OAS1
13961,OAS3
13962,OAS2
13963,DTX1
13964,RASAL1
13965,CCDC42B
13966,DDX54
13967,RITA1
13968,IQCD
13969,TPCN1
13970,SLC8B1
13971,PLBD2
13972,SDS
13973,SDSL
13974,RP11-438N16.1
13975,RBM19
13976,TBX5
13977,TBX5-AS1
13978,TBX3
13979,RP4-601P9.2
13980,RP11-116D17.3
13981,MED13L
13982,RP11-809C9.2
13983,MAP1LC3B2
13984,C12orf49
13985,RNFT2
13986,HRK
13987,FBXW8
13988,RP11-231I16.1
13989,TESC
13990,FBXO21
13991,NOS1
13992,KSR2
13993,RFC5
13994,WSB2
13995,VSIG10
13996,PEBP1
13997,TAOK3
13998,RP11-131L12.2
13999,SUDS3
14000,SRRM4
14001,HSPB8
14002,CCDC60
14003,RP11-768F21.1
14004,TMEM233
14005,PRKAB1
14006,CIT
14007,CCDC64
14008,RAB35
14009,GCN1L1
14010,RPLP0
14011,PXN-AS1
14012,PXN
14013,SIRT4
14014,PLA2G1B
14015,MSI1
14016,COX6A1
14017,TRIAP1
14018,GATC
14019,SRSF9
14020,DYNLL1
14021,DYNLL1-AS1
14022,COQ5
14023,RNF10
14024,POP5
14025,CABP1
14026,MLEC
14027,UNC119B
14028,ACADS
14029,SPPL3
14030,AC079602.1
14031,HNF1A
14032,RP11-216P16.2
14033,C12orf43
14034,OASL
14035,P2RX7
14036,P2RX4
14037,CAMKK2
14038,ANAPC5
14039,RNF34
14040,KDM2B
14041,ORAI1
14042,MORN3
14043,TMEM120B
14044,RHOF
14045,AC084018.1
14046,SETD1B
14047,HPD
14048,PSMD9
14049,RP11-87C12.2
14050,WDR66
14051,BCL7A
14052,MLXIP
14053,LRRC43
14054,B3GNT4
14055,DIABLO
14056,VPS33A
14057,CLIP1
14058,RP11-450K4.1
14059,ZCCHC8
14060,RSRC2
14061,KNTC1
14062,HCAR1
14063,RP11-324E6.6
14064,HCAR2
14065,HCAR3
14066,DENR
14067,CCDC62
14068,HIP1R
14069,RP11-463O12.3
14070,VPS37B
14071,ABCB9
14072,OGFOD2
14073,ARL6IP4
14074,PITPNM2
14075,MPHOSPH9
14076,C12orf65
14077,RP11-282O18.3
14078,CDK2AP1
14079,RP11-282O18.7
14080,SBNO1
14081,hsa-mir-8072
14082,SETD8
14083,RILPL2
14084,SNRNP35
14085,RILPL1
14086,RP11-486O12.2
14087,TMED2
14088,DDX55
14089,EIF2B1
14090,GTF2H3
14091,TCTN2
14092,RP11-338K17.8
14093,ATP6V0A2
14094,CCDC92
14095,RP11-380L11.4
14096,RP11-380L11.3
14097,ZNF664
14098,FAM101A
14099,RP11-214K3.24
14100,NCOR2
14101,RP11-83B20.1
14102,SCARB1
14103,UBC
14104,DHX37
14105,BRI3BP
14106,AACS
14107,TMEM132B
14108,LINC00943
14109,LINC00944
14110,RP11-575F12.1
14111,TMEM132C
14112,SLC15A4
14113,GLT1D1
14114,RP11-572C21.1
14115,RP11-474D1.2
14116,FZD10
14117,PIWIL1
14118,RIMBP2
14119,STX2
14120,RAN
14121,GPR133
14122,RP11-243M5.1
14123,RP11-495K9.3
14124,SFSWAP
14125,MMP17
14126,ULK1
14127,PUS1
14128,EP400
14129,EP400NL
14130,DDX51
14131,NOC4L
14132,RP13-977J11.2
14133,GALNT9
14134,FBRSL1
14135,LRCOL1
14136,POLE
14137,PXMP2
14138,PGAM5
14139,ANKLE2
14140,GOLGA3
14141,CHFR
14142,RP11-46H11.12
14143,RP11-46H11.3
14144,ZNF605
14145,ZNF26
14146,RP11-386I8.6
14147,ZNF84
14148,ZNF140
14149,ZNF891
14150,ZNF10
14151,ZNF268
14152,TUBA3C
14153,RP11-385E5.5
14154,TPTE2
14155,MPHOSPH8
14156,RP11-523H24.3
14157,PSPC1
14158,ZMYM5
14159,RP11-61K9.2
14160,ZMYM2
14161,GJA3
14162,GJB2
14163,GJB6
14164,CRYL1
14165,IFT88
14166,IL17D
14167,N6AMT2
14168,XPO4
14169,LATS2
14170,LATS2-AS1
14171,SAP18
14172,SKA3
14173,MRP63
14174,LINC00422
14175,ZDHHC20
14176,MICU2
14177,FGF9
14178,RP11-363G2.4
14179,SGCG
14180,SACS
14181,LINC00327
14182,TNFRSF19
14183,MIPEP
14184,C1QTNF9B-AS1
14185,C1QTNF9B
14186,RP11-307N16.6
14187,SPATA13
14188,SPATA13-AS1
14189,C1QTNF9
14190,PARP4
14191,CENPJ
14192,PABPC3
14193,AMER2
14194,MTMR6
14195,NUPL1
14196,ATP8A2
14197,SHISA2
14198,RNF6
14199,CDK8
14200,WASF3
14201,GPR12
14202,USP12
14203,USP12-AS2
14204,RPL21
14205,RASL11A
14206,GTF3A
14207,MTIF3
14208,LNX2
14209,POLR1D
14210,ATP5EP2
14211,FLT3
14212,PAN3-AS1
14213,PAN3
14214,FLT1
14215,POMP
14216,SLC46A3
14217,MTUS2
14218,MTUS2-AS1
14219,SLC7A1
14220,UBL3
14221,LINC00544
14222,KATNAL1
14223,LINC00426
14224,HMGB1
14225,USPL1
14226,ALOX5AP
14227,TEX26-AS1
14228,LINC00545
14229,MEDAG
14230,TEX26
14231,HSPH1
14232,B3GALTL
14233,FRY-AS1
14234,FRY
14235,ZAR1L
14236,BRCA2
14237,N4BP2L1
14238,N4BP2L2
14239,PDS5B
14240,KL
14241,STARD13
14242,RP11-141M1.3
14243,RFC3
14244,NBEA
14245,MAB21L1
14246,LINC00445
14247,DCLK1
14248,SOHLH2
14249,CCDC169
14250,SPG20
14251,SPG20OS
14252,CCNA1
14253,SERTM1
14254,RFXAP
14255,SMAD9
14256,ALG5
14257,EXOSC8
14258,SUPT20H
14259,CSNK1A1L
14260,LINC01048
14261,POSTN
14262,TRPC4
14263,LINC00571
14264,UFM1
14265,FREM2
14266,STOML3
14267,PROSER1
14268,NHLRC3
14269,LHFP
14270,COG6
14271,FOXO1
14272,MRPS31
14273,SLC25A15
14274,ELF1
14275,WBP4
14276,KBTBD6
14277,KBTBD7
14278,MTRF1
14279,NAA16
14280,RGCC
14281,VWA8
14282,DGKH
14283,AKAP11
14284,TNFSF11
14285,EPSTI1
14286,DNAJC15
14287,ENOX1
14288,CCDC122
14289,LACC1
14290,SMIM2-AS1
14291,RP11-478K15.6
14292,SERP2
14293,LINC01071
14294,TSC22D1
14295,LINC00407
14296,LINC00330
14297,NUFIP1
14298,GPALPP1
14299,GTF2F2
14300,KCTD4
14301,TPT1
14302,RP11-290D2.6
14303,TPT1-AS1
14304,RP11-290D2.3
14305,SLC25A30
14306,SLC25A30-AS1
14307,COG3
14308,ZC3H13
14309,CPB2-AS1
14310,LCP1
14311,LRRC63
14312,KIAA0226L
14313,RP11-189B4.6
14314,LRCH1
14315,ESD
14316,HTR2A
14317,LINC00444
14318,LINC00562
14319,SUCLA2
14320,SUCLA2-AS1
14321,NUDT15
14322,MED4
14323,MED4-AS1
14324,ITM2B
14325,LINC00441
14326,RB1
14327,LPAR6
14328,RCBTB2
14329,LINC00462
14330,CYSLTR2
14331,FNDC3A
14332,CDADC1
14333,CAB39L
14334,SETDB2
14335,PHF11
14336,RCBTB1
14337,ARL11
14338,EBPL
14339,KPNA3
14340,SPRYD7
14341,TRIM13
14342,KCNRG
14343,DLEU1
14344,DLEU7
14345,RNASEH2B-AS1
14346,RNASEH2B
14347,LINC00371
14348,FAM124A
14349,INTS6
14350,INTS6-AS1
14351,WDFY2
14352,DHRS12
14353,RP11-327P2.5
14354,ATP7B
14355,ALG11
14356,UTP14C
14357,NEK5
14358,NEK3
14359,THSD1
14360,VPS36
14361,CKAP2
14362,HNRNPA1L2
14363,SUGT1
14364,LECT1
14365,PCDH8
14366,OLFM4
14367,PCDH17
14368,DIAPH3
14369,TDRD3
14370,PCDH20
14371,PCDH9
14372,PCDH9-AS1
14373,LINC00364
14374,ATXN8OS
14375,DACH1
14376,MZT1
14377,BORA
14378,DIS3
14379,PIBF1
14380,KLF5
14381,LINC00393
14382,LINC00392
14383,KLF12
14384,TBC1D4
14385,TBC1D4-AS1
14386,COMMD6
14387,UCHL3
14388,RP11-173B14.5
14389,LMO7
14390,C13orf45
14391,LINC01034
14392,KCTD12
14393,CLN5
14394,FBXL3
14395,MYCBP2
14396,MYCBP2-AS1
14397,SCEL
14398,SLAIN1
14399,EDNRB
14400,RP11-318G21.4
14401,POU4F1
14402,RNF219
14403,RBM26
14404,RBM26-AS1
14405,NDFIP2
14406,LINC01068
14407,SPRY2
14408,LINC00333
14409,SLITRK6
14410,SLITRK5
14411,LINC00379
14412,GPC5
14413,GPC5-AS1
14414,GPC6
14415,DCT
14416,TGDS
14417,GPR180
14418,SOX21
14419,SOX21-AS1
14420,ABCC4
14421,CLDN10
14422,CLDN10-AS1
14423,DZIP1
14424,DNAJC3-AS1
14425,DNAJC3
14426,UGGT2
14427,LINC00359
14428,RP11-65L19.4
14429,OXGR1
14430,MBNL2
14431,RAP2A
14432,IPO5
14433,FARP1
14434,FARP1-AS1
14435,STK24
14436,STK24-AS1
14437,SLC15A1
14438,DOCK9
14439,DOCK9-AS2
14440,UBAC2-AS1
14441,UBAC2
14442,GPR18
14443,GPR183
14444,LINC00449
14445,TM9SF2
14446,CLYBL
14447,ZIC2
14448,PCCA
14449,GGACT
14450,TMTC4
14451,NALCN
14452,ITGBL1
14453,FGF14
14454,FGF14-AS2
14455,TPP2
14456,RP11-29B2.5
14457,TEX30
14458,KDELC1
14459,BIVM
14460,ERCC5
14461,EFNB2
14462,ARGLU1
14463,FAM155A
14464,LIG4
14465,ABHD13
14466,TNFSF13B
14467,MYO16
14468,IRS2
14469,COL4A1
14470,COL4A2
14471,RAB20
14472,CARKD
14473,CARS2
14474,ING1
14475,LINC00346
14476,ANKRD10
14477,LINC00431
14478,ARHGEF7-AS2
14479,ARHGEF7
14480,TEX29
14481,LINC00354
14482,SOX1
14483,TUBGCP3
14484,ATP11A
14485,ATP11A-AS1
14486,MCF2L
14487,MCF2L-AS1
14488,F7
14489,F10
14490,F10-AS1
14491,PCID2
14492,CUL4A
14493,LAMP1
14494,GRTP1
14495,ADPRHL1
14496,DCUN1D2
14497,TMCO3
14498,TFDP1
14499,TMEM255B
14500,GAS6
14501,GAS6-AS2
14502,LINC00565
14503,RASA3
14504,CDC16
14505,UPF3A
14506,CHAMP1
14507,POTEG
14508,AL589743.1
14509,CTD-2314B22.3
14510,POTEM
14511,TTC5
14512,CTD-2292M16.8
14513,CCNB1IP1
14514,RPPH1
14515,PARP2
14516,RP11-203M5.2
14517,TEP1
14518,OSGEP
14519,APEX1
14520,TMEM55B
14521,PNP
14522,RP11-203M5.8
14523,RNASE4
14524,ANG
14525,RP11-903H12.3
14526,RNASE6
14527,RP11-219E7.1
14528,RNASE1
14529,RNASE2
14530,METTL17
14531,RP11-84C10.4
14532,SLC39A2
14533,NDRG2
14534,RNASE7
14535,ARHGEF40
14536,ZNF219
14537,TMEM253
14538,HNRNPC
14539,RPGRIP1
14540,SUPT16H
14541,RP11-524O1.4
14542,CHD8
14543,RAB2B
14544,TOX4
14545,METTL3
14546,SALL2
14547,AE000662.93
14548,AE000662.92
14549,DAD1
14550,CTD-2555K7.4
14551,ABHD4
14552,OXA1L
14553,SLC7A7
14554,MRPL52
14555,MMP14
14556,LRP10
14557,REM2
14558,RBM23
14559,PRMT5-AS1
14560,PRMT5
14561,HAUS4
14562,AJUBA
14563,RP11-298I3.4
14564,C14orf93
14565,PSMB5
14566,CDH24
